"Dates"	"Value"	"Modif"
2012-02-11	23.7	"NO"
2012-02-12	23.1	"NO"
2012-02-13	22.7	"NO"
2012-02-14	22.9	"NO"
2012-02-15	21.7	"NO"
2012-02-16	22.4	"NO"
2012-02-17	22.3	"NO"
2012-02-18	22.2	"NO"
2012-02-19	22.8	"NO"
2012-02-20	23.3	"NO"
2012-02-21	21.8	"NO"
2012-02-22	22.3	"NO"
2012-02-23	22.8	"NO"
2012-02-24	22.6	"NO"
2012-02-25	23.6	"NO"
2012-02-26	23.8	"NO"
2012-02-27	22.7	"NO"
2012-02-28	23	"NO"
2012-02-29	23.7	"NO"
2012-03-01	22.9	"NO"
2012-03-02	23.1	"NO"
2012-03-03	24.1	"NO"
2012-03-04	25.1	"NO"
2012-03-05	25	"NO"
2012-03-06	24.5	"NO"
2012-03-07	23.4	"NO"
2012-03-08	23.1	"NO"
2012-03-09	23.8	"NO"
2012-03-10	24.5	"NO"
2012-03-11	23.9	"NO"
2012-03-12	24.4	"NO"
2012-03-13	24.6	"NO"
2012-03-14	24.7	"NO"
2012-03-15	24.9	"NO"
2012-03-16	25.4	"NO"
2012-03-17	24.7	"NO"
2012-03-18	24.3	"NO"
2012-03-19	23.9	"NO"
2012-03-20	22.6	"NO"
2012-03-21	23.9	"NO"
2012-03-22	24.2	"NO"
2012-03-23	24.4	"NO"
2012-03-24	23.6	"NO"
2012-03-25	24	"NO"
2012-03-26	24.9	"NO"
2012-03-27	23.5	"NO"
2012-03-28	25.1	"NO"
2012-03-29	25	"NO"
2012-03-30	22.7	"NO"
2012-03-31	23.2	"NO"
2012-04-01	24.2	"NO"
2012-04-02	24.9	"NO"
2012-04-03	25.3	"NO"
2012-04-04	24.2	"NO"
2012-04-05	23.8	"NO"
2012-04-06	23.1	"NO"
2012-04-07	23.8	"NO"
2012-04-08	22.9	"NO"
2012-04-09	23.6	"NO"
2012-04-10	22.7	"NO"
2012-04-11	23.5	"NO"
2012-04-12	24.5	"NO"
2012-04-13	23.8	"NO"
2012-04-14	23.1	"NO"
2012-04-15	23.4	"NO"
2012-04-16	24.6	"NO"
2012-04-17	22.9	"NO"
2012-04-18	22.9	"NO"
2012-04-19	22.6	"NO"
2012-04-20	23.1	"NO"
2012-04-21	23.5	"NO"
2012-04-22	22.8	"NO"
2012-04-23	23.1	"NO"
2012-04-24	22.3	"NO"
2012-04-25	23.7	"NO"
2012-04-26	24.6	"NO"
2012-04-27	24.2	"NO"
2012-04-28	24.4	"NO"
2012-04-29	24.8	"NO"
2012-04-30	24.3	"NO"
2012-05-01	24.4	"NO"
2012-05-02	23.7	"NO"
2012-05-03	22.9	"NO"
2012-05-04	25.5	"NO"
2012-05-05	23.1	"NO"
2012-05-06	23.4	"NO"
2012-05-07	23.9	"NO"
2012-05-08	22.1	"NO"
2012-05-09	23.5	"NO"
2012-05-10	24.9	"NO"
2012-05-11	24.8	"NO"
2012-05-12	23.7	"NO"
2012-05-13	23.9	"NO"
2012-05-14	23.2	"NO"
2012-05-15	23.7	"NO"
2012-05-16	25.1	"NO"
2012-05-17	25.5	"NO"
2012-05-18	25.3	"NO"
2012-05-19	23.4	"NO"
2012-05-20	24	"NO"
2012-05-21	23.5	"NO"
2012-05-22	23.6	"NO"
2012-05-23	24	"NO"
2012-05-24	24.3	"NO"
2012-05-25	25.7	"NO"
2012-05-26	22.2	"NO"
2012-05-27	25.5	"NO"
2012-05-28	24.2	"NO"
2012-05-29	24.4	"NO"
2012-05-30	23.4	"NO"
2012-05-31	21.3	"NO"
2012-06-01	23.3	"NO"
2012-06-02	23.7	"NO"
2012-06-03	22.8	"NO"
2012-06-04	23.7	"NO"
2012-06-05	23.2	"NO"
2012-06-06	24.1	"NO"
2012-06-07	24	"NO"
2012-06-08	21.4	"NO"
2012-06-09	22.3	"NO"
2012-06-10	25.3	"NO"
2012-06-11	23.2	"NO"
2012-06-12	22.1	"NO"
2012-06-13	23.5	"NO"
2012-06-14	24.7	"NO"
2012-06-15	24.5	"NO"
2012-06-16	23.1	"NO"
2012-06-17	23.7	"NO"
2012-06-18	23.7	"NO"
2012-06-19	24.6	"NO"
2012-06-20	25.5	"NO"
2012-06-21	21.5	"NO"
2012-06-22	22.8	"NO"
2012-06-23	24.7	"NO"
2012-06-24	24.6	"NO"
2012-06-25	21.9	"NO"
2012-06-26	20.9	"NO"
2012-06-27	21.5	"NO"
2012-06-28	24.1	"NO"
2012-06-29	23.7	"NO"
2012-06-30	23.1	"NO"
2012-07-01	22.3	"NO"
2012-07-02	24.3	"NO"
2012-07-03	24.9	"NO"
2012-07-04	21.7	"NO"
2012-07-05	22.8	"NO"
2012-07-06	23.9	"NO"
2012-07-07	24.5	"NO"
2012-07-08	22.1	"NO"
2012-07-09	25.1	"NO"
2012-07-10	22.5	"NO"
2012-07-11	24.2	"NO"
2012-07-12	24.1	"NO"
2012-07-13	24.8	"NO"
2012-07-14	22.2	"NO"
2012-07-15	24.3	"NO"
2012-07-16	24.2	"NO"
2012-07-17	25.1	"NO"
2012-07-18	23.3	"NO"
2012-07-19	24	"NO"
2012-07-20	23.6	"NO"
2012-07-21	22.3	"NO"
2012-07-22	24.3	"NO"
2012-07-23	24	"NO"
2012-07-24	21.6	"NO"
2012-07-25	23.2	"NO"
2012-07-26	25.7	"NO"
2012-07-27	24.2	"NO"
2012-07-28	23.1	"NO"
2012-07-29	23.5	"NO"
2012-07-30	23.4	"NO"
2012-07-31	23.2	"NO"
2012-08-01	23.9	"NO"
2012-08-02	22.8	"NO"
2012-08-03	23.2	"NO"
2012-08-04	23.8	"NO"
2012-08-05	23.5	"NO"
2012-08-06	23	"NO"
2012-08-07	23.7	"NO"
2012-08-08	24.6	"NO"
2012-08-09	23.1	"NO"
2012-08-10	24.5	"NO"
2012-08-11	22.7	"NO"
2012-08-12	23.7	"NO"
2012-08-13	23.5	"NO"
2012-08-14	22.4	"NO"
2012-08-15	22.9	"NO"
2012-08-16	24.5	"NO"
2012-08-17	25	"NO"
2012-08-18	21.7	"NO"
