"Dates"	"Value"	"Modif"
2012-07-03	30.2	"NO"
2012-07-04	32	"NO"
2012-07-05	32.4	"NO"
2012-07-06	31.8	"NO"
2012-07-07	34	"NO"
2012-07-08	33.2	"NO"
2012-07-09	34.4	"NO"
2012-07-10	33.2	"NO"
2012-07-11	30.6	"NO"
2012-07-12	32.8	"NO"
2012-07-13	34	"NO"
2012-07-14	32.2	"NO"
2012-07-15	34.1	"NO"
2012-07-16	34.2	"NO"
2012-07-17	34.2	"NO"
2012-07-18	31.2	"NO"
2012-07-19	34.4	"NO"
2012-07-20	33	"NO"
2012-07-21	31	"NO"
2012-07-22	34.2	"NO"
2012-07-23	35.2	"NO"
2012-07-24	33	"NO"
2012-07-25	34.2	"NO"
2012-07-26	35.2	"NO"
2012-07-27	34.8	"NO"
2012-07-28	33.2	"NO"
2012-07-29	33	"NO"
2012-07-30	29.6	"NO"
2012-07-31	30	"NO"
2012-08-01	33.8	"NO"
2012-08-02	32	"NO"
2012-08-03	33.2	"NO"
2012-08-04	34.2	"NO"
2012-08-05	32.8	"NO"
2012-08-06	33.4	"NO"
2012-08-07	34	"NO"
2012-08-08	32.2	"NO"
2012-08-09	33.2	"NO"
2012-08-10	34.4	"NO"
2012-08-11	32	"NO"
2012-08-12	34	"NO"
2012-08-13	31.2	"NO"
2012-08-14	30.4	"NO"
2012-08-15	33.8	"NO"
2012-08-16	33.8	"NO"
2012-08-17	31.2	"NO"
2012-08-18	31.4	"NO"
2012-08-19	31	"NO"
2012-08-20	33.6	"NO"
2012-08-21	31.4	"NO"
2012-08-22	34.2	"NO"
2012-08-23	32	"NO"
2012-08-24	31.4	"NO"
2012-08-25	32.8	"NO"
2012-08-26	28	"NO"
2012-08-27	34.2	"NO"
2012-08-28	34.2	"NO"
2012-08-29	34	"NO"
2012-08-30	33.4	"NO"
2012-08-31	32.8	"NO"
2012-09-01	33.4	"NO"
2012-09-02	32.2	"NO"
2012-09-03	33.4	"NO"
2012-09-04	33.2	"NO"
2012-09-05	30.6	"NO"
2012-09-06	33.4	"NO"
2012-09-07	33.6	"NO"
2012-09-08	30.4	"NO"
2012-09-09	33.6	"NO"
2012-09-10	33.4	"NO"
2012-09-11	33.6	"NO"
2012-09-12	34	"NO"
2012-09-13	30.2	"NO"
2012-09-14	33.4	"NO"
2012-09-15	34.6	"NO"
2012-09-16	32.4	"NO"
2012-09-17	31.2	"NO"
2012-09-18	32.4	"NO"
2012-09-19	32.4	"NO"
2012-09-20	33.4	"NO"
2012-09-21	33.2	"NO"
2012-09-22	29.4	"NO"
2012-09-23	33	"NO"
2012-09-24	27.2	"NO"
2012-09-25	31	"NO"
2012-09-26	33.2	"NO"
2012-09-27	33	"NO"
2012-09-28	30	"NO"
2012-09-29	32.4	"NO"
2012-09-30	32.5	"NO"
2012-10-01	33.7973447985516	"SI"
2012-10-02	30.0026961154004	"SI"
2012-10-03	33.2147978029965	"SI"
2012-10-04	32.5864991271971	"SI"
2012-10-05	31.8099984431002	"SI"
2012-10-06	31.9291014279203	"SI"
2012-10-07	32.9557749810282	"SI"
2012-10-08	33.580374175604	"SI"
2012-10-09	34.9881797063516	"SI"
2012-10-10	32.8785331453538	"SI"
2012-10-11	30.7987181024144	"SI"
2012-10-12	33.1988739031264	"SI"
2012-10-13	31.9860465079581	"SI"
2012-10-14	30.3983787422124	"SI"
2012-10-15	30.0387487455554	"SI"
2012-10-16	30.2741678029041	"SI"
2012-10-17	30.9309623379822	"SI"
2012-10-18	30.6048698327161	"SI"
2012-10-19	31.9942395085566	"SI"
2012-10-20	31.9787047307387	"SI"
2012-10-21	31.522283674979	"SI"
2012-10-22	32.0692560329755	"SI"
2012-10-23	30.7275404808919	"SI"
2012-10-24	31.7117551904955	"SI"
2012-10-25	31.9491204903858	"SI"
2012-10-26	32.0561390679523	"SI"
2012-10-27	32.7577503726661	"SI"
2012-10-28	31.0659845426832	"SI"
2012-10-29	31.469855342087	"SI"
2012-10-30	31.5865593563115	"SI"
2012-10-31	32.3015946247339	"SI"
2012-11-01	32.8	"NO"
2012-11-02	32.4	"NO"
2012-11-03	33.4	"NO"
2012-11-04	33.4	"NO"
2012-11-05	31.8	"NO"
2012-11-06	31.4	"NO"
2012-11-07	33.6	"NO"
2012-11-08	33.4	"NO"
2012-11-09	34.4	"NO"
2012-11-10	34.6	"NO"
2012-11-11	34.5	"NO"
2012-11-12	32.9	"NO"
2012-11-13	32.6	"NO"
2012-11-14	34.2	"NO"
2012-11-15	32	"NO"
2012-11-16	32	"NO"
2012-11-17	33.2	"NO"
2012-11-18	32.4	"NO"
2012-11-19	31.8	"NO"
2012-11-20	34	"NO"
2012-11-21	31.2	"NO"
2012-11-22	31.8	"NO"
2012-11-23	32.2	"NO"
2012-11-24	33.4	"NO"
2012-11-25	34.2	"NO"
2012-11-26	33.8	"NO"
2012-11-27	33	"NO"
2012-11-28	33	"NO"
2012-11-29	31.6	"NO"
2012-11-30	33.2	"NO"
2012-12-01	32.6	"NO"
2012-12-02	32	"NO"
2012-12-03	32.4	"NO"
2012-12-04	33	"NO"
2012-12-05	32.6	"NO"
2012-12-06	32.4	"NO"
2012-12-07	32.2	"NO"
2012-12-08	33	"NO"
2012-12-09	34.6	"NO"
2012-12-10	34.5	"NO"
2012-12-11	34.2	"NO"
2012-12-12	33.6	"NO"
2012-12-13	33.4	"NO"
2012-12-14	31.4	"NO"
2012-12-15	32.2	"NO"
2012-12-16	33.6	"NO"
2012-12-17	33.8	"NO"
2012-12-18	32.8	"NO"
2012-12-19	33.4	"NO"
2012-12-20	31.2	"NO"
2012-12-21	33.2	"NO"
2012-12-22	32.8	"NO"
2012-12-23	33.7	"NO"
2012-12-24	34.3	"NO"
2012-12-25	32.6	"NO"
2012-12-26	33.8	"NO"
2012-12-27	33.8	"NO"
2012-12-28	34	"NO"
2012-12-29	34.2	"NO"
2012-12-30	34.2	"NO"
2012-12-31	34.8	"NO"
2013-01-01	33.8	"NO"
2013-01-02	33.4	"NO"
2013-01-03	34	"NO"
2013-01-04	34.6	"NO"
2013-01-05	34.8	"NO"
2013-01-06	34.8	"NO"
2013-01-07	34.6	"NO"
2013-01-08	35.4	"NO"
2013-01-09	35.8	"NO"
2013-01-10	36.2	"NO"
2013-01-11	35.2	"NO"
2013-01-12	34	"NO"
2013-01-13	33.8	"NO"
2013-01-14	34	"NO"
2013-01-15	33.8	"NO"
2013-01-16	33.6	"NO"
2013-01-17	33.2	"NO"
2013-01-18	33.2	"NO"
2013-01-19	33.8	"NO"
2013-01-20	34.2	"NO"
2013-01-21	34.2	"NO"
2013-01-22	34.4	"NO"
2013-01-23	33.2	"NO"
2013-01-24	32.2	"NO"
2013-01-25	33.4	"NO"
2013-01-26	34.8	"NO"
2013-01-27	34.5	"NO"
2013-01-28	34.5	"NO"
2013-01-29	35	"NO"
2013-01-30	34.2	"NO"
2013-01-31	34.4	"NO"
2013-02-01	33.8	"NO"
2013-02-02	32	"NO"
2013-02-03	32.6	"NO"
