"Dates"	"Value"	"Modif"
2012-02-16	82	"NO"
2012-02-17	81	"NO"
2012-02-18	81	"NO"
2012-02-19	80	"NO"
2012-02-20	80	"NO"
2012-02-21	81	"NO"
2012-02-22	83	"NO"
2012-02-23	87	"NO"
2012-02-24	88	"NO"
2012-02-25	80	"NO"
2012-02-26	81	"NO"
2012-02-27	82	"NO"
2012-02-28	81	"NO"
2012-02-29	83	"NO"
2012-03-01	83	"NO"
2012-03-02	86	"NO"
2012-03-03	82	"NO"
2012-03-04	83	"NO"
2012-03-05	83	"NO"
2012-03-06	85	"NO"
2012-03-07	87	"NO"
2012-03-08	83	"NO"
2012-03-09	84	"NO"
2012-03-10	80	"NO"
2012-03-11	83	"NO"
2012-03-12	85	"NO"
2012-03-13	80	"NO"
2012-03-14	83	"NO"
2012-03-15	85	"NO"
2012-03-16	83	"NO"
2012-03-17	85	"NO"
2012-03-18	83	"NO"
2012-03-19	86	"NO"
2012-03-20	83	"NO"
2012-03-21	84	"NO"
2012-03-22	85	"NO"
2012-03-23	80	"NO"
2012-03-24	82	"NO"
2012-03-25	83	"NO"
2012-03-26	83	"NO"
2012-03-27	81.6416700760836	"SI"
2012-03-28	85	"NO"
2012-03-29	84	"NO"
2012-03-30	85	"NO"
2012-03-31	88	"NO"
2012-04-01	83	"NO"
2012-04-02	85	"NO"
2012-04-03	93	"NO"
2012-04-04	89	"NO"
2012-04-05	85	"NO"
2012-04-06	80	"NO"
2012-04-07	87	"NO"
2012-04-08	85	"NO"
2012-04-09	77	"NO"
2012-04-10	83	"NO"
2012-04-11	79	"NO"
2012-04-12	82	"NO"
2012-04-13	85	"NO"
2012-04-14	83	"NO"
2012-04-15	83	"NO"
2012-04-16	84	"NO"
2012-04-17	78	"NO"
2012-04-18	82.6232625411875	"SI"
2012-04-19	88	"NO"
2012-04-20	85	"NO"
2012-04-21	81	"NO"
2012-04-22	80	"NO"
2012-04-23	86	"NO"
2012-04-24	90	"NO"
2012-04-25	94	"NO"
2012-04-26	91	"NO"
2012-04-27	92	"NO"
2012-04-28	87	"NO"
2012-04-29	85	"NO"
2012-04-30	87	"NO"
2012-05-01	86	"NO"
2012-05-02	89	"NO"
2012-05-03	88	"NO"
2012-05-04	91	"NO"
2012-05-05	90	"NO"
2012-05-06	85	"NO"
2012-05-07	90	"NO"
2012-05-08	84	"NO"
2012-05-09	83	"NO"
2012-05-10	92	"NO"
2012-05-11	86	"NO"
2012-05-12	88	"NO"
2012-05-13	84	"NO"
2012-05-14	87	"NO"
2012-05-15	89	"NO"
2012-05-16	88	"NO"
2012-05-17	86	"NO"
2012-05-18	88	"NO"
2012-05-19	84	"NO"
2012-05-20	88	"NO"
2012-05-21	84	"NO"
2012-05-22	88	"NO"
2012-05-23	86	"NO"
2012-05-24	86	"NO"
2012-05-25	95	"NO"
2012-05-26	90	"NO"
2012-05-27	87	"NO"
2012-05-28	91	"NO"
2012-05-29	87	"NO"
2012-05-30	87	"NO"
2012-05-31	86	"NO"
2012-06-01	84	"NO"
2012-06-02	82	"NO"
2012-06-03	88	"NO"
2012-06-04	85	"NO"
2012-06-05	86	"NO"
2012-06-06	89	"NO"
2012-06-07	85	"NO"
2012-06-08	85	"NO"
2012-06-09	88	"NO"
2012-06-10	92	"NO"
2012-06-11	86	"NO"
2012-06-12	84	"NO"
2012-06-13	89	"NO"
2012-06-14	89	"NO"
2012-06-15	87	"NO"
2012-06-16	83	"NO"
2012-06-17	87	"NO"
2012-06-18	84	"NO"
2012-06-19	84	"NO"
2012-06-20	80	"NO"
2012-06-21	87	"NO"
2012-06-22	81	"NO"
2012-06-23	84	"NO"
2012-06-24	86	"NO"
2012-06-25	83	"NO"
2012-06-26	89	"NO"
2012-06-27	85	"NO"
2012-06-28	87	"NO"
2012-06-29	80	"NO"
2012-06-30	85	"NO"
2012-07-01	88	"NO"
2012-07-02	83	"NO"
2012-07-03	89	"NO"
2012-07-04	82	"NO"
2012-07-05	82	"NO"
2012-07-06	84	"NO"
2012-07-07	85	"NO"
2012-07-08	83	"NO"
2012-07-09	86	"NO"
2012-07-10	85	"NO"
2012-07-11	89	"NO"
2012-07-12	84	"NO"
2012-07-13	83	"NO"
2012-07-14	83	"NO"
2012-07-15	84	"NO"
2012-07-16	80	"NO"
2012-07-17	81	"NO"
2012-07-18	90	"NO"
2012-07-19	80	"NO"
2012-07-20	85	"NO"
2012-07-21	86	"NO"
2012-07-22	81	"NO"
2012-07-23	83	"NO"
2012-07-24	82	"NO"
2012-07-25	82	"NO"
2012-07-26	82	"NO"
2012-07-27	86	"NO"
2012-07-28	85	"NO"
2012-07-29	87	"NO"
2012-07-30	90	"NO"
2012-07-31	88	"NO"
2012-08-01	86	"NO"
2012-08-02	81.5210834182309	"SI"
2012-08-03	88	"NO"
2012-08-04	85	"NO"
2012-08-05	85	"NO"
2012-08-06	82	"NO"
2012-08-07	87	"NO"
2012-08-08	89	"NO"
2012-08-09	89	"NO"
2012-08-10	83	"NO"
2012-08-11	87	"NO"
2012-08-12	83	"NO"
2012-08-13	87	"NO"
2012-08-14	86	"NO"
2012-08-15	82	"NO"
2012-08-16	83	"NO"
2012-08-17	84	"NO"
2012-08-18	88	"NO"
2012-08-19	88	"NO"
2012-08-20	88	"NO"
2012-08-21	86	"NO"
2012-08-22	82	"NO"
2012-08-23	86	"NO"
2012-08-24	80.3505887885853	"SI"
2012-08-25	80	"NO"
2012-08-26	90	"NO"
2012-08-27	86	"NO"
2012-08-28	89	"NO"
2012-08-29	81.4300220360625	"SI"
2012-08-30	84	"NO"
2012-08-31	86	"NO"
2012-09-01	80	"NO"
2012-09-02	85	"NO"
2012-09-03	84	"NO"
2012-09-04	81	"NO"
2012-09-05	83	"NO"
2012-09-06	84	"NO"
2012-09-07	88	"NO"
2012-09-08	83	"NO"
2012-09-09	91	"NO"
2012-09-10	84	"NO"
2012-09-11	81	"NO"
2012-09-12	86	"NO"
2012-09-13	93	"NO"
2012-09-14	86	"NO"
2012-09-15	82	"NO"
2012-09-16	90	"NO"
2012-09-17	81	"NO"
2012-09-18	86	"NO"
2012-09-19	89	"NO"
2012-09-20	85	"NO"
2012-09-21	84	"NO"
2012-09-22	92	"NO"
2012-09-23	81	"NO"
2012-09-24	92	"NO"
2012-09-25	88	"NO"
2012-09-26	89	"NO"
2012-09-27	86	"NO"
2012-09-28	83	"NO"
2012-09-29	90	"NO"
2012-09-30	86	"NO"
2012-10-01	80.345066268597	"SI"
2012-10-02	84.2380656614026	"SI"
2012-10-03	83.1879814835353	"SI"
2012-10-04	82.7167821449022	"SI"
2012-10-05	81.5242441886161	"SI"
2012-10-06	81.189332431143	"SI"
2012-10-07	81.7566973487212	"SI"
2012-10-08	80.8295467153043	"SI"
2012-10-09	82.8362646104821	"SI"
2012-10-10	83.5037452893589	"SI"
2012-10-11	81.6025049247038	"SI"
2012-10-12	81.8609213018475	"SI"
2012-10-13	81.4861347375604	"SI"
2012-10-14	83.9270400309562	"SI"
2012-10-15	81.5174138578101	"SI"
2012-10-16	84.4197858846364	"SI"
2012-10-17	83.9270400309562	"SI"
2012-10-18	86.2367722763348	"SI"
2012-10-19	81.5242441886161	"SI"
2012-10-20	81.5174138578101	"SI"
2012-10-21	83.2381680297051	"SI"
2012-10-22	82.1792864475496	"SI"
2012-10-23	82.2966780582596	"SI"
2012-10-24	83.4525410074239	"SI"
2012-10-25	83.6474523185072	"SI"
2012-10-26	82.1105068427005	"SI"
2012-10-27	82.7238931708581	"SI"
2012-10-28	82.171735249072	"SI"
2012-10-29	86.3408553081481	"SI"
2012-10-30	82.3937313829963	"SI"
2012-10-31	82.7768665216166	"SI"
2012-11-01	83.8891512472424	"SI"
2012-11-02	85.2431202359614	"SI"
2012-11-03	81.286291073872	"SI"
2012-11-04	81.286291073872	"SI"
2012-11-05	80.5324665903289	"SI"
2012-11-06	80.9350150471356	"SI"
2012-11-07	84.9517411268536	"SI"
2012-11-08	82.8382246935493	"SI"
2012-11-09	83.9076535707934	"SI"
2012-11-10	82.3803285422049	"SI"
2012-11-11	82.2020574719883	"SI"
2012-11-12	82.2630225417744	"SI"
2012-11-13	81.3908073147881	"SI"
2012-11-14	82.50814115034	"SI"
2012-11-15	80.0679725952496	"SI"
2012-11-16	85.4947261336157	"SI"
2012-11-17	83.6376185736484	"SI"
2012-11-18	84.2671240378344	"SI"
2012-11-19	88.024229458042	"SI"
2012-11-20	81.5210834182309	"SI"
2012-11-21	83.5916628121664	"SI"
2012-11-22	82.3965832246206	"SI"
2012-11-23	83.2381680297051	"SI"
2012-11-24	84.465892115271	"SI"
2012-11-25	84.397994902996	"SI"
2012-11-26	83.5798610401253	"SI"
2012-11-27	81.2969720719323	"SI"
2012-11-28	84.2473513756883	"SI"
2012-11-29	82.4636554526152	"SI"
2012-11-30	81.8435011862401	"SI"
2012-12-01	82.171735249072	"SI"
2012-12-02	81.3680302294332	"SI"
2012-12-03	85.1681342281848	"SI"
2012-12-04	82.1973000383656	"SI"
2012-12-05	84.6185331920776	"SI"
2012-12-06	80.89071584637	"SI"
2012-12-07	82.0762241455084	"SI"
2012-12-08	81.044632908375	"SI"
2012-12-09	83.6494374895861	"SI"
2012-12-10	84.397994902996	"SI"
2012-12-11	85.0117576361033	"SI"
2012-12-12	82.3556890969727	"SI"
2012-12-13	82.6268512818662	"SI"
2012-12-14	83.7931852945811	"SI"
2012-12-15	82.36778030178	"SI"
2012-12-16	81.1318817303722	"SI"
2012-12-17	83.8255180981523	"SI"
2012-12-18	84.397994902996	"SI"
2012-12-19	82.1105068427005	"SI"
2012-12-20	83.9269830820758	"SI"
2012-12-21	81.3917524557176	"SI"
2012-12-22	84.5188514989935	"SI"
2012-12-23	81.5336916308403	"SI"
2012-12-24	84.5566700246695	"SI"
2012-12-25	86.4879276180515	"SI"
2012-12-26	86.5636952790817	"SI"
2012-12-27	87.0188200047119	"SI"
2012-12-28	80.7081058099519	"SI"
2012-12-29	82.8669580089907	"SI"
2012-12-30	82.8402879494917	"SI"
2012-12-31	85.7143714253752	"SI"
2013-01-01	83	"NO"
2013-01-02	81	"NO"
2013-01-03	82	"NO"
2013-01-04	81	"NO"
2013-01-05	81	"NO"
2013-01-06	76	"NO"
2013-01-07	77	"NO"
2013-01-08	83	"NO"
2013-01-09	82	"NO"
2013-01-10	84	"NO"
2013-01-11	88	"NO"
2013-01-12	84	"NO"
2013-01-13	79	"NO"
2013-01-14	76	"NO"
2013-01-15	79	"NO"
2013-01-16	80	"NO"
2013-01-17	77	"NO"
2013-01-18	76	"NO"
2013-01-19	80	"NO"
2013-01-20	79	"NO"
2013-01-21	83	"NO"
2013-01-22	79	"NO"
2013-01-23	76	"NO"
2013-01-24	79	"NO"
2013-01-25	75	"NO"
2013-01-26	77	"NO"
2013-01-27	77	"NO"
2013-01-28	78	"NO"
2013-01-29	79	"NO"
2013-01-30	80	"NO"
2013-01-31	77	"NO"
2013-02-01	74	"NO"
2013-02-02	78	"NO"
2013-02-03	76	"NO"
2013-02-04	79	"NO"
2013-02-05	79	"NO"
2013-02-06	77	"NO"
2013-02-07	76	"NO"
2013-02-08	79	"NO"
2013-02-09	78	"NO"
2013-02-10	78	"NO"
2013-02-11	83	"NO"
2013-02-12	82	"NO"
2013-02-13	80	"NO"
2013-02-14	79	"NO"
2013-02-15	78	"NO"
2013-02-16	78	"NO"
2013-02-17	78	"NO"
2013-02-18	82	"NO"
2013-02-19	83	"NO"
2013-02-20	79	"NO"
2013-02-21	82	"NO"
2013-02-22	82	"NO"
2013-02-23	77	"NO"
2013-02-24	81	"NO"
2013-02-25	80	"NO"
2013-02-26	79	"NO"
2013-02-27	82	"NO"
2013-02-28	82	"NO"
2013-03-01	82	"NO"
2013-03-02	80	"NO"
2013-03-03	82	"NO"
2013-03-04	80	"NO"
2013-03-05	82	"NO"
2013-03-06	82	"NO"
2013-03-07	83	"NO"
2013-03-08	83	"NO"
2013-03-09	80	"NO"
2013-03-10	82	"NO"
2013-03-11	80	"NO"
2013-03-12	82	"NO"
2013-03-13	86	"NO"
2013-03-14	78	"NO"
2013-03-15	75	"NO"
2013-03-16	85	"NO"
2013-03-17	81.4914439606745	"SI"
2013-03-18	85	"NO"
2013-03-19	78	"NO"
2013-03-20	80	"NO"
2013-03-21	78	"NO"
2013-03-22	80	"NO"
2013-03-23	81	"NO"
2013-03-24	84	"NO"
2013-03-25	84	"NO"
2013-03-26	81	"NO"
2013-03-27	82	"NO"
2013-03-28	81	"NO"
2013-03-29	76	"NO"
2013-03-30	84	"NO"
2013-03-31	80	"NO"
2013-04-01	84	"NO"
2013-04-02	84	"NO"
2013-04-03	81	"NO"
2013-04-04	83	"NO"
2013-04-05	81	"NO"
2013-04-06	80	"NO"
2013-04-07	81	"NO"
2013-04-08	82	"NO"
2013-04-09	81	"NO"
2013-04-10	80	"NO"
2013-04-11	81	"NO"
2013-04-12	82	"NO"
2013-04-13	81	"NO"
2013-04-14	81	"NO"
2013-04-15	83	"NO"
2013-04-16	77	"NO"
2013-04-17	83	"NO"
2013-04-18	86	"NO"
2013-04-19	90.3416146926826	"SI"
2013-04-20	85	"NO"
2013-04-21	82	"NO"
2013-04-22	81	"NO"
2013-04-23	81	"NO"
2013-04-24	84	"NO"
2013-04-25	80	"NO"
2013-04-26	80	"NO"
2013-04-27	80	"NO"
2013-04-28	79	"NO"
2013-04-29	81	"NO"
2013-04-30	86	"NO"
2013-05-01	85	"NO"
2013-05-02	84	"NO"
2013-05-03	86	"NO"
2013-05-04	86	"NO"
2013-05-05	79	"NO"
2013-05-06	84	"NO"
2013-05-07	90	"NO"
2013-05-08	84	"NO"
2013-05-09	88	"NO"
2013-05-10	82	"NO"
2013-05-11	83	"NO"
2013-05-12	82	"NO"
2013-05-13	79	"NO"
2013-05-14	79	"NO"
2013-05-15	81	"NO"
2013-05-16	80	"NO"
2013-05-17	78	"NO"
2013-05-18	80	"NO"
2013-05-19	81	"NO"
2013-05-20	83	"NO"
2013-05-21	81	"NO"
2013-05-22	84	"NO"
2013-05-23	82	"NO"
2013-05-24	84	"NO"
2013-05-25	80	"NO"
2013-05-26	85	"NO"
2013-05-27	85	"NO"
2013-05-28	82	"NO"
2013-05-29	86	"NO"
2013-05-30	82	"NO"
2013-05-31	90	"NO"
2013-06-01	82	"NO"
2013-06-02	83	"NO"
2013-06-03	82	"NO"
2013-06-04	82	"NO"
2013-06-05	83	"NO"
2013-06-06	90	"NO"
2013-06-07	83	"NO"
2013-06-08	89	"NO"
2013-06-09	85	"NO"
2013-06-10	86	"NO"
2013-06-11	82	"NO"
2013-06-12	87	"NO"
2013-06-13	87	"NO"
2013-06-14	88	"NO"
2013-06-15	89	"NO"
2013-06-16	88	"NO"
2013-06-17	84	"NO"
2013-06-18	85	"NO"
2013-06-19	82	"NO"
2013-06-20	84	"NO"
2013-06-21	89	"NO"
2013-06-22	84	"NO"
2013-06-23	87	"NO"
2013-06-24	89	"NO"
2013-06-25	89	"NO"
2013-06-26	80	"NO"
2013-06-27	81	"NO"
2013-06-28	88	"NO"
2013-06-29	84	"NO"
2013-06-30	87	"NO"
2013-07-01	90	"NO"
2013-07-02	86	"NO"
2013-07-03	81	"NO"
2013-07-04	82	"NO"
2013-07-05	84	"NO"
2013-07-06	79	"NO"
2013-07-07	87	"NO"
2013-07-08	83	"NO"
2013-07-09	84	"NO"
2013-07-10	89	"NO"
2013-07-11	83	"NO"
2013-07-12	84	"NO"
2013-07-13	84	"NO"
2013-07-14	80	"NO"
2013-07-15	83	"NO"
2013-07-16	81	"NO"
2013-07-17	87	"NO"
2013-07-18	83	"NO"
2013-07-19	83	"NO"
2013-07-20	84	"NO"
2013-07-21	84	"NO"
2013-07-22	90	"NO"
2013-07-23	85	"NO"
2013-07-24	85	"NO"
2013-07-25	81.4161395207276	"SI"
2013-07-26	83	"NO"
2013-07-27	84	"NO"
2013-07-28	84	"NO"
2013-07-29	85	"NO"
2013-07-30	84	"NO"
2013-07-31	87	"NO"
